"product_id","date","sell_price","margin","sales"
"56154e85b0dacaa9d34e280f4470e0dd2db370c22d98ec775c7d2fd6827eba5c","2020-08-29",219.89,65.97,133
b2141f3341478ce4ee74781f7da95dcbc3ee6d9a5309659d5163026415e98bb9,"2020-04-21",38.39,11.52,60
"56154e85b0dacaa9d34e280f4470e0dd2db370c22d98ec775c7d2fd6827eba5c","2020-03-31",219.89,65.97,165
"56154e85b0dacaa9d34e280f4470e0dd2db370c22d98ec775c7d2fd6827eba5c","2020-05-18",219.89,65.97,222
"42586e958c1c38c359654b9f2e9384a3c76377619fed4d958949c0305e25b85c","2020-04-24",49.39,14.82,10
"42586e958c1c38c359654b9f2e9384a3c76377619fed4d958949c0305e25b85c","2019-12-30",47.19,14.16,2
b2141f3341478ce4ee74781f7da95dcbc3ee6d9a5309659d5163026415e98bb9,"2019-08-05",36.19,10.86,31
"42586e958c1c38c359654b9f2e9384a3c76377619fed4d958949c0305e25b85c","2020-06-26",49.39,14.82,12
"82b9ca49aa8b92fd1cf0963b52fb1734eda3232303c669d02f2537ecdcbd8314","2020-11-20",54.89,16.47,330
"58fba35ac3591d27507b733ea4a6dc1c8b1c2cf04ddbbd6b3d4a4da3a3c8fd3c","2020-10-01",93.39,28.02,94
b2141f3341478ce4ee74781f7da95dcbc3ee6d9a5309659d5163026415e98bb9,"2020-07-09",24.09,7.23,436
"82b9ca49aa8b92fd1cf0963b52fb1734eda3232303c669d02f2537ecdcbd8314","2019-03-01",65.89,19.77,28
"82b9ca49aa8b92fd1cf0963b52fb1734eda3232303c669d02f2537ecdcbd8314","2020-12-13",54.96,16.49,513
b2141f3341478ce4ee74781f7da95dcbc3ee6d9a5309659d5163026415e98bb9,"2019-09-30",25.20,7.56,190
"42586e958c1c38c359654b9f2e9384a3c76377619fed4d958949c0305e25b85c","2020-08-04",49.39,14.82,21
"42586e958c1c38c359654b9f2e9384a3c76377619fed4d958949c0305e25b85c","2019-06-29",47.19,14.16,10
b2141f3341478ce4ee74781f7da95dcbc3ee6d9a5309659d5163026415e98bb9,"2020-07-06",24.09,7.23,453
"58fba35ac3591d27507b733ea4a6dc1c8b1c2cf04ddbbd6b3d4a4da3a3c8fd3c","2020-12-14",98.89,29.67,33
b2141f3341478ce4ee74781f7da95dcbc3ee6d9a5309659d5163026415e98bb9,"2020-03-14",24.09,7.23,827
"56154e85b0dacaa9d34e280f4470e0dd2db370c22d98ec775c7d2fd6827eba5c","2020-05-26",187.11,56.13,318
"42586e958c1c38c359654b9f2e9384a3c76377619fed4d958949c0305e25b85c","2020-02-25",49.39,14.82,8
b2141f3341478ce4ee74781f7da95dcbc3ee6d9a5309659d5163026415e98bb9,"2020-03-11",24.09,7.23,814
"42586e958c1c38c359654b9f2e9384a3c76377619fed4d958949c0305e25b85c","2019-09-22",47.19,14.16,8
"58fba35ac3591d27507b733ea4a6dc1c8b1c2cf04ddbbd6b3d4a4da3a3c8fd3c","2020-09-21",54.89,16.47,665
"82b9ca49aa8b92fd1cf0963b52fb1734eda3232303c669d02f2537ecdcbd8314","2020-07-27",71.39,21.42,41
"58fba35ac3591d27507b733ea4a6dc1c8b1c2cf04ddbbd6b3d4a4da3a3c8fd3c","2019-02-07",82.39,24.72,71
"58fba35ac3591d27507b733ea4a6dc1c8b1c2cf04ddbbd6b3d4a4da3a3c8fd3c","2020-03-05",120.89,36.27,37
"58fba35ac3591d27507b733ea4a6dc1c8b1c2cf04ddbbd6b3d4a4da3a3c8fd3c","2020-10-29",93.39,28.02,63
"56154e85b0dacaa9d34e280f4470e0dd2db370c22d98ec775c7d2fd6827eba5c","2020-04-02",219.89,65.97,139
"58fba35ac3591d27507b733ea4a6dc1c8b1c2cf04ddbbd6b3d4a4da3a3c8fd3c","2019-07-13",98.89,29.67,39
"82b9ca49aa8b92fd1cf0963b52fb1734eda3232303c669d02f2537ecdcbd8314","2021-01-10",71.39,21.42,52
"58fba35ac3591d27507b733ea4a6dc1c8b1c2cf04ddbbd6b3d4a4da3a3c8fd3c","2020-11-02",93.39,28.02,90
"82b9ca49aa8b92fd1cf0963b52fb1734eda3232303c669d02f2537ecdcbd8314","2019-11-30",43.89,13.17,143
b2141f3341478ce4ee74781f7da95dcbc3ee6d9a5309659d5163026415e98bb9,"2020-04-13",38.39,11.52,53
"82b9ca49aa8b92fd1cf0963b52fb1734eda3232303c669d02f2537ecdcbd8314","2019-05-15",38.80,11.64,161
"58fba35ac3591d27507b733ea4a6dc1c8b1c2cf04ddbbd6b3d4a4da3a3c8fd3c","2020-08-12",71.51,21.45,179
"56154e85b0dacaa9d34e280f4470e0dd2db370c22d98ec775c7d2fd6827eba5c","2019-05-20",219.20,65.76,108
"82b9ca49aa8b92fd1cf0963b52fb1734eda3232303c669d02f2537ecdcbd8314","2019-06-04",71.39,21.42,28
"42586e958c1c38c359654b9f2e9384a3c76377619fed4d958949c0305e25b85c","2020-12-04",49.39,14.82,8
"42586e958c1c38c359654b9f2e9384a3c76377619fed4d958949c0305e25b85c","2020-07-06",49.39,14.82,23
"42586e958c1c38c359654b9f2e9384a3c76377619fed4d958949c0305e25b85c","2019-10-25",47.19,14.16,2
"58fba35ac3591d27507b733ea4a6dc1c8b1c2cf04ddbbd6b3d4a4da3a3c8fd3c","2019-09-12",98.89,29.67,23
"56154e85b0dacaa9d34e280f4470e0dd2db370c22d98ec775c7d2fd6827eba5c","2019-09-01",219.34,65.80,53
b2141f3341478ce4ee74781f7da95dcbc3ee6d9a5309659d5163026415e98bb9,"2020-10-15",38.39,11.52,82
"82b9ca49aa8b92fd1cf0963b52fb1734eda3232303c669d02f2537ecdcbd8314","2019-08-08",71.39,21.42,26
"58fba35ac3591d27507b733ea4a6dc1c8b1c2cf04ddbbd6b3d4a4da3a3c8fd3c","2019-05-15",54.89,16.47,438
"42586e958c1c38c359654b9f2e9384a3c76377619fed4d958949c0305e25b85c","2020-08-21",49.39,14.82,13
"42586e958c1c38c359654b9f2e9384a3c76377619fed4d958949c0305e25b85c","2019-09-03",47.19,14.16,1
b2141f3341478ce4ee74781f7da95dcbc3ee6d9a5309659d5163026415e98bb9,"2019-11-28",36.19,10.86,43
"42586e958c1c38c359654b9f2e9384a3c76377619fed4d958949c0305e25b85c","2019-11-09",47.19,14.16,4
"42586e958c1c38c359654b9f2e9384a3c76377619fed4d958949c0305e25b85c","2019-08-17",47.19,14.16,8
"42586e958c1c38c359654b9f2e9384a3c76377619fed4d958949c0305e25b85c","2020-10-04",49.39,14.82,13
"58fba35ac3591d27507b733ea4a6dc1c8b1c2cf04ddbbd6b3d4a4da3a3c8fd3c","2020-12-25",98.89,29.67,16
"82b9ca49aa8b92fd1cf0963b52fb1734eda3232303c669d02f2537ecdcbd8314","2019-12-13",32.89,9.87,694
"58fba35ac3591d27507b733ea4a6dc1c8b1c2cf04ddbbd6b3d4a4da3a3c8fd3c","2019-04-20",98.89,29.67,33
"58fba35ac3591d27507b733ea4a6dc1c8b1c2cf04ddbbd6b3d4a4da3a3c8fd3c","2020-07-15",93.39,28.02,84
"56154e85b0dacaa9d34e280f4470e0dd2db370c22d98ec775c7d2fd6827eba5c","2020-08-13",216.67,65.00,155
"82b9ca49aa8b92fd1cf0963b52fb1734eda3232303c669d02f2537ecdcbd8314","2019-10-23",71.39,21.42,41
"42586e958c1c38c359654b9f2e9384a3c76377619fed4d958949c0305e25b85c","2019-10-08",47.19,14.16,1
"56154e85b0dacaa9d34e280f4470e0dd2db370c22d98ec775c7d2fd6827eba5c","2020-01-21",218.21,65.46,89
b2141f3341478ce4ee74781f7da95dcbc3ee6d9a5309659d5163026415e98bb9,"2019-04-19",36.19,10.86,37
"56154e85b0dacaa9d34e280f4470e0dd2db370c22d98ec775c7d2fd6827eba5c","2020-11-01",219.89,65.97,240
"82b9ca49aa8b92fd1cf0963b52fb1734eda3232303c669d02f2537ecdcbd8314","2020-11-13",51.59,15.48,243
"42586e958c1c38c359654b9f2e9384a3c76377619fed4d958949c0305e25b85c","2019-02-17",47.19,14.16,3
"82b9ca49aa8b92fd1cf0963b52fb1734eda3232303c669d02f2537ecdcbd8314","2020-01-19",60.39,18.12,17
"58fba35ac3591d27507b733ea4a6dc1c8b1c2cf04ddbbd6b3d4a4da3a3c8fd3c","2020-09-09",93.39,28.02,82
"56154e85b0dacaa9d34e280f4470e0dd2db370c22d98ec775c7d2fd6827eba5c","2019-12-07",217.83,65.35,90
"82b9ca49aa8b92fd1cf0963b52fb1734eda3232303c669d02f2537ecdcbd8314","2020-08-11",71.39,21.42,34
b2141f3341478ce4ee74781f7da95dcbc3ee6d9a5309659d5163026415e98bb9,"2021-01-07",38.39,11.52,94
"56154e85b0dacaa9d34e280f4470e0dd2db370c22d98ec775c7d2fd6827eba5c","2020-02-12",219.89,65.97,110
"56154e85b0dacaa9d34e280f4470e0dd2db370c22d98ec775c7d2fd6827eba5c","2020-04-26",219.89,65.97,177
b2141f3341478ce4ee74781f7da95dcbc3ee6d9a5309659d5163026415e98bb9,"2019-01-13",36.19,10.86,39
"58fba35ac3591d27507b733ea4a6dc1c8b1c2cf04ddbbd6b3d4a4da3a3c8fd3c","2020-10-30",93.39,28.02,53
"56154e85b0dacaa9d34e280f4470e0dd2db370c22d98ec775c7d2fd6827eba5c","2019-07-04",219.89,65.97,49
"42586e958c1c38c359654b9f2e9384a3c76377619fed4d958949c0305e25b85c","2019-12-08",47.19,14.16,8
"58fba35ac3591d27507b733ea4a6dc1c8b1c2cf04ddbbd6b3d4a4da3a3c8fd3c","2019-10-10",98.89,29.67,53
"82b9ca49aa8b92fd1cf0963b52fb1734eda3232303c669d02f2537ecdcbd8314","2020-11-26",54.89,16.47,360
"82b9ca49aa8b92fd1cf0963b52fb1734eda3232303c669d02f2537ecdcbd8314","2020-02-03",60.39,18.12,19
"58fba35ac3591d27507b733ea4a6dc1c8b1c2cf04ddbbd6b3d4a4da3a3c8fd3c","2019-11-22",98.89,29.67,43
"58fba35ac3591d27507b733ea4a6dc1c8b1c2cf04ddbbd6b3d4a4da3a3c8fd3c","2020-11-25",98.89,29.67,33
"56154e85b0dacaa9d34e280f4470e0dd2db370c22d98ec775c7d2fd6827eba5c","2020-05-25",199.51,59.85,216
"82b9ca49aa8b92fd1cf0963b52fb1734eda3232303c669d02f2537ecdcbd8314","2020-06-07",47.19,14.16,176
"82b9ca49aa8b92fd1cf0963b52fb1734eda3232303c669d02f2537ecdcbd8314","2019-03-27",71.39,21.42,25
"56154e85b0dacaa9d34e280f4470e0dd2db370c22d98ec775c7d2fd6827eba5c","2020-02-29",219.89,65.97,99
b2141f3341478ce4ee74781f7da95dcbc3ee6d9a5309659d5163026415e98bb9,"2019-01-18",36.19,10.86,54
b2141f3341478ce4ee74781f7da95dcbc3ee6d9a5309659d5163026415e98bb9,"2019-08-04",36.19,10.86,16
"56154e85b0dacaa9d34e280f4470e0dd2db370c22d98ec775c7d2fd6827eba5c","2019-09-15",219.66,65.90,77
"58fba35ac3591d27507b733ea4a6dc1c8b1c2cf04ddbbd6b3d4a4da3a3c8fd3c","2019-10-20",98.89,29.67,66
"58fba35ac3591d27507b733ea4a6dc1c8b1c2cf04ddbbd6b3d4a4da3a3c8fd3c","2019-08-02",98.89,29.67,57
"42586e958c1c38c359654b9f2e9384a3c76377619fed4d958949c0305e25b85c","2020-07-08",49.39,14.82,13
"82b9ca49aa8b92fd1cf0963b52fb1734eda3232303c669d02f2537ecdcbd8314","2019-08-01",71.39,21.42,28
"82b9ca49aa8b92fd1cf0963b52fb1734eda3232303c669d02f2537ecdcbd8314","2019-01-11",65.89,19.77,26
b2141f3341478ce4ee74781f7da95dcbc3ee6d9a5309659d5163026415e98bb9,"2020-11-10",38.39,11.52,139
"56154e85b0dacaa9d34e280f4470e0dd2db370c22d98ec775c7d2fd6827eba5c","2020-11-04",219.89,65.97,67
"82b9ca49aa8b92fd1cf0963b52fb1734eda3232303c669d02f2537ecdcbd8314","2020-02-18",60.39,18.12,14
"42586e958c1c38c359654b9f2e9384a3c76377619fed4d958949c0305e25b85c","2020-02-08",49.39,14.82,2
"82b9ca49aa8b92fd1cf0963b52fb1734eda3232303c669d02f2537ecdcbd8314","2019-11-28",43.89,13.17,169
"82b9ca49aa8b92fd1cf0963b52fb1734eda3232303c669d02f2537ecdcbd8314","2019-03-03",65.89,19.77,20
"42586e958c1c38c359654b9f2e9384a3c76377619fed4d958949c0305e25b85c","2020-01-29",49.39,14.82,2
"42586e958c1c38c359654b9f2e9384a3c76377619fed4d958949c0305e25b85c","2019-12-10",47.19,14.16,1
"82b9ca49aa8b92fd1cf0963b52fb1734eda3232303c669d02f2537ecdcbd8314","2020-08-24",71.39,21.42,30
"56154e85b0dacaa9d34e280f4470e0dd2db370c22d98ec775c7d2fd6827eba5c","2019-12-10",219.56,65.87,91
"56154e85b0dacaa9d34e280f4470e0dd2db370c22d98ec775c7d2fd6827eba5c","2019-06-25",219.89,65.97,66
"56154e85b0dacaa9d34e280f4470e0dd2db370c22d98ec775c7d2fd6827eba5c","2020-06-27",219.66,65.90,77
"58fba35ac3591d27507b733ea4a6dc1c8b1c2cf04ddbbd6b3d4a4da3a3c8fd3c","2020-08-31",93.39,28.02,76
"82b9ca49aa8b92fd1cf0963b52fb1734eda3232303c669d02f2537ecdcbd8314","2020-09-16",71.39,21.42,40
"58fba35ac3591d27507b733ea4a6dc1c8b1c2cf04ddbbd6b3d4a4da3a3c8fd3c","2020-12-06",98.89,29.67,26
"82b9ca49aa8b92fd1cf0963b52fb1734eda3232303c669d02f2537ecdcbd8314","2019-07-07",71.39,21.42,21
b2141f3341478ce4ee74781f7da95dcbc3ee6d9a5309659d5163026415e98bb9,"2020-01-04",36.19,10.86,56
"56154e85b0dacaa9d34e280f4470e0dd2db370c22d98ec775c7d2fd6827eba5c","2020-03-27",203.20,60.96,214
"82b9ca49aa8b92fd1cf0963b52fb1734eda3232303c669d02f2537ecdcbd8314","2020-08-27",71.39,21.42,46
"56154e85b0dacaa9d34e280f4470e0dd2db370c22d98ec775c7d2fd6827eba5c","2019-08-11",219.63,65.89,68
b2141f3341478ce4ee74781f7da95dcbc3ee6d9a5309659d5163026415e98bb9,"2019-08-29",36.19,10.86,46
"82b9ca49aa8b92fd1cf0963b52fb1734eda3232303c669d02f2537ecdcbd8314","2021-01-18",71.39,21.42,99
"58fba35ac3591d27507b733ea4a6dc1c8b1c2cf04ddbbd6b3d4a4da3a3c8fd3c","2020-12-16",98.89,29.67,47
"82b9ca49aa8b92fd1cf0963b52fb1734eda3232303c669d02f2537ecdcbd8314","2019-01-17",65.89,19.77,46
"42586e958c1c38c359654b9f2e9384a3c76377619fed4d958949c0305e25b85c","2020-09-04",49.39,14.82,12
"58fba35ac3591d27507b733ea4a6dc1c8b1c2cf04ddbbd6b3d4a4da3a3c8fd3c","2019-01-16",82.39,24.72,43
"82b9ca49aa8b92fd1cf0963b52fb1734eda3232303c669d02f2537ecdcbd8314","2020-05-30",65.89,19.77,84
"56154e85b0dacaa9d34e280f4470e0dd2db370c22d98ec775c7d2fd6827eba5c","2019-04-14",219.89,65.97,60
"56154e85b0dacaa9d34e280f4470e0dd2db370c22d98ec775c7d2fd6827eba5c","2020-07-11",219.89,65.97,132
"42586e958c1c38c359654b9f2e9384a3c76377619fed4d958949c0305e25b85c","2020-08-02",49.39,14.82,11
"42586e958c1c38c359654b9f2e9384a3c76377619fed4d958949c0305e25b85c","2020-12-19",38.39,11.52,86
"82b9ca49aa8b92fd1cf0963b52fb1734eda3232303c669d02f2537ecdcbd8314","2020-11-15",51.59,15.48,232
"82b9ca49aa8b92fd1cf0963b52fb1734eda3232303c669d02f2537ecdcbd8314","2020-05-28",65.89,19.77,123
b2141f3341478ce4ee74781f7da95dcbc3ee6d9a5309659d5163026415e98bb9,"2020-11-23",38.39,11.52,82
"82b9ca49aa8b92fd1cf0963b52fb1734eda3232303c669d02f2537ecdcbd8314","2020-08-05",71.39,21.42,43
"58fba35ac3591d27507b733ea4a6dc1c8b1c2cf04ddbbd6b3d4a4da3a3c8fd3c","2019-11-12",98.89,29.67,38
"56154e85b0dacaa9d34e280f4470e0dd2db370c22d98ec775c7d2fd6827eba5c","2019-08-01",216.92,65.08,56
b2141f3341478ce4ee74781f7da95dcbc3ee6d9a5309659d5163026415e98bb9,"2021-01-26",38.39,11.52,77
"58fba35ac3591d27507b733ea4a6dc1c8b1c2cf04ddbbd6b3d4a4da3a3c8fd3c","2020-02-03",93.39,28.02,54
"56154e85b0dacaa9d34e280f4470e0dd2db370c22d98ec775c7d2fd6827eba5c","2019-10-03",217.72,65.32,118
"82b9ca49aa8b92fd1cf0963b52fb1734eda3232303c669d02f2537ecdcbd8314","2019-03-22",71.39,21.42,27
"42586e958c1c38c359654b9f2e9384a3c76377619fed4d958949c0305e25b85c","2020-03-06",49.39,14.82,4
"56154e85b0dacaa9d34e280f4470e0dd2db370c22d98ec775c7d2fd6827eba5c","2020-06-02",219.89,65.97,159
"56154e85b0dacaa9d34e280f4470e0dd2db370c22d98ec775c7d2fd6827eba5c","2020-10-22",219.89,65.97,190
"42586e958c1c38c359654b9f2e9384a3c76377619fed4d958949c0305e25b85c","2019-06-25",47.19,14.16,14
"56154e85b0dacaa9d34e280f4470e0dd2db370c22d98ec775c7d2fd6827eba5c","2020-04-15",219.41,65.82,168
"82b9ca49aa8b92fd1cf0963b52fb1734eda3232303c669d02f2537ecdcbd8314","2020-05-19",65.89,19.77,105
b2141f3341478ce4ee74781f7da95dcbc3ee6d9a5309659d5163026415e98bb9,"2019-04-06",24.09,7.23,254
"58fba35ac3591d27507b733ea4a6dc1c8b1c2cf04ddbbd6b3d4a4da3a3c8fd3c","2019-05-22",98.89,29.67,17
"58fba35ac3591d27507b733ea4a6dc1c8b1c2cf04ddbbd6b3d4a4da3a3c8fd3c","2019-11-13",98.89,29.67,61
"56154e85b0dacaa9d34e280f4470e0dd2db370c22d98ec775c7d2fd6827eba5c","2019-12-17",219.89,65.97,75
"82b9ca49aa8b92fd1cf0963b52fb1734eda3232303c669d02f2537ecdcbd8314","2019-10-05",71.39,21.42,42
b2141f3341478ce4ee74781f7da95dcbc3ee6d9a5309659d5163026415e98bb9,"2021-01-02",38.39,11.52,111
b2141f3341478ce4ee74781f7da95dcbc3ee6d9a5309659d5163026415e98bb9,"2019-02-27",36.19,10.86,33
"82b9ca49aa8b92fd1cf0963b52fb1734eda3232303c669d02f2537ecdcbd8314","2020-04-12",60.39,18.12,21
"56154e85b0dacaa9d34e280f4470e0dd2db370c22d98ec775c7d2fd6827eba5c","2020-11-28",219.89,65.97,298
"58fba35ac3591d27507b733ea4a6dc1c8b1c2cf04ddbbd6b3d4a4da3a3c8fd3c","2020-06-11",93.39,28.02,63
"82b9ca49aa8b92fd1cf0963b52fb1734eda3232303c669d02f2537ecdcbd8314","2019-05-18",38.39,11.52,117
"82b9ca49aa8b92fd1cf0963b52fb1734eda3232303c669d02f2537ecdcbd8314","2020-10-23",51.59,15.48,200
b2141f3341478ce4ee74781f7da95dcbc3ee6d9a5309659d5163026415e98bb9,"2019-04-15",36.19,10.86,34
b2141f3341478ce4ee74781f7da95dcbc3ee6d9a5309659d5163026415e98bb9,"2020-12-10",38.39,11.52,75
b2141f3341478ce4ee74781f7da95dcbc3ee6d9a5309659d5163026415e98bb9,"2019-11-15",36.19,10.86,37
"42586e958c1c38c359654b9f2e9384a3c76377619fed4d958949c0305e25b85c","2020-09-30",49.39,14.82,11
"82b9ca49aa8b92fd1cf0963b52fb1734eda3232303c669d02f2537ecdcbd8314","2019-02-23",36.19,10.86,144
"58fba35ac3591d27507b733ea4a6dc1c8b1c2cf04ddbbd6b3d4a4da3a3c8fd3c","2020-03-03",120.89,36.27,34
"58fba35ac3591d27507b733ea4a6dc1c8b1c2cf04ddbbd6b3d4a4da3a3c8fd3c","2020-09-25",54.89,16.47,557
b2141f3341478ce4ee74781f7da95dcbc3ee6d9a5309659d5163026415e98bb9,"2020-07-29",38.39,11.52,28
"56154e85b0dacaa9d34e280f4470e0dd2db370c22d98ec775c7d2fd6827eba5c","2020-10-09",219.89,65.97,1
"56154e85b0dacaa9d34e280f4470e0dd2db370c22d98ec775c7d2fd6827eba5c","2020-10-23",219.89,65.97,175
b2141f3341478ce4ee74781f7da95dcbc3ee6d9a5309659d5163026415e98bb9,"2019-06-13",36.19,10.86,39
b2141f3341478ce4ee74781f7da95dcbc3ee6d9a5309659d5163026415e98bb9,"2019-10-24",36.19,10.86,27
"58fba35ac3591d27507b733ea4a6dc1c8b1c2cf04ddbbd6b3d4a4da3a3c8fd3c","2021-01-14",98.89,29.67,50
"56154e85b0dacaa9d34e280f4470e0dd2db370c22d98ec775c7d2fd6827eba5c","2019-10-14",148.52,44.56,145
"56154e85b0dacaa9d34e280f4470e0dd2db370c22d98ec775c7d2fd6827eba5c","2020-12-19",219.89,65.97,346
"42586e958c1c38c359654b9f2e9384a3c76377619fed4d958949c0305e25b85c","2019-11-15",47.19,14.16,4
"82b9ca49aa8b92fd1cf0963b52fb1734eda3232303c669d02f2537ecdcbd8314","2020-08-15",71.39,21.42,54
"82b9ca49aa8b92fd1cf0963b52fb1734eda3232303c669d02f2537ecdcbd8314","2020-10-01",71.39,21.42,87
"42586e958c1c38c359654b9f2e9384a3c76377619fed4d958949c0305e25b85c","2020-11-15",49.39,14.82,13
"56154e85b0dacaa9d34e280f4470e0dd2db370c22d98ec775c7d2fd6827eba5c","2020-10-27",219.89,65.97,168
"42586e958c1c38c359654b9f2e9384a3c76377619fed4d958949c0305e25b85c","2020-06-27",49.39,14.82,7
"56154e85b0dacaa9d34e280f4470e0dd2db370c22d98ec775c7d2fd6827eba5c","2019-12-13",219.89,65.97,112
"82b9ca49aa8b92fd1cf0963b52fb1734eda3232303c669d02f2537ecdcbd8314","2019-12-25",71.39,21.42,8
"42586e958c1c38c359654b9f2e9384a3c76377619fed4d958949c0305e25b85c","2020-05-03",36.19,10.86,139
"42586e958c1c38c359654b9f2e9384a3c76377619fed4d958949c0305e25b85c","2020-11-07",49.39,14.82,25
"56154e85b0dacaa9d34e280f4470e0dd2db370c22d98ec775c7d2fd6827eba5c","2019-04-27",219.89,65.97,47
"82b9ca49aa8b92fd1cf0963b52fb1734eda3232303c669d02f2537ecdcbd8314","2020-01-25",60.39,18.12,18
"82b9ca49aa8b92fd1cf0963b52fb1734eda3232303c669d02f2537ecdcbd8314","2021-01-08",71.39,21.42,92
"56154e85b0dacaa9d34e280f4470e0dd2db370c22d98ec775c7d2fd6827eba5c","2020-02-13",219.89,65.97,118
"56154e85b0dacaa9d34e280f4470e0dd2db370c22d98ec775c7d2fd6827eba5c","2020-02-07",218.81,65.64,106
b2141f3341478ce4ee74781f7da95dcbc3ee6d9a5309659d5163026415e98bb9,"2019-02-19",36.19,10.86,23
"42586e958c1c38c359654b9f2e9384a3c76377619fed4d958949c0305e25b85c","2020-04-18",49.39,14.82,16
"58fba35ac3591d27507b733ea4a6dc1c8b1c2cf04ddbbd6b3d4a4da3a3c8fd3c","2020-07-02",93.39,28.02,77
"56154e85b0dacaa9d34e280f4470e0dd2db370c22d98ec775c7d2fd6827eba5c","2019-09-13",219.89,65.97,85
"58fba35ac3591d27507b733ea4a6dc1c8b1c2cf04ddbbd6b3d4a4da3a3c8fd3c","2019-02-12",82.39,24.72,42
"56154e85b0dacaa9d34e280f4470e0dd2db370c22d98ec775c7d2fd6827eba5c","2019-05-08",219.89,65.97,70
"58fba35ac3591d27507b733ea4a6dc1c8b1c2cf04ddbbd6b3d4a4da3a3c8fd3c","2020-02-02",93.39,28.02,43
"82b9ca49aa8b92fd1cf0963b52fb1734eda3232303c669d02f2537ecdcbd8314","2019-10-15",71.39,21.42,27
"58fba35ac3591d27507b733ea4a6dc1c8b1c2cf04ddbbd6b3d4a4da3a3c8fd3c","2021-01-10",98.89,29.67,26
"58fba35ac3591d27507b733ea4a6dc1c8b1c2cf04ddbbd6b3d4a4da3a3c8fd3c","2019-01-12",82.39,24.72,70
"82b9ca49aa8b92fd1cf0963b52fb1734eda3232303c669d02f2537ecdcbd8314","2020-11-27",54.89,16.47,304
b2141f3341478ce4ee74781f7da95dcbc3ee6d9a5309659d5163026415e98bb9,"2020-09-30",24.09,7.23,337
"56154e85b0dacaa9d34e280f4470e0dd2db370c22d98ec775c7d2fd6827eba5c","2019-07-03",219.89,65.97,75
"82b9ca49aa8b92fd1cf0963b52fb1734eda3232303c669d02f2537ecdcbd8314","2019-12-16",43.89,13.17,403
b2141f3341478ce4ee74781f7da95dcbc3ee6d9a5309659d5163026415e98bb9,"2020-02-09",36.19,10.86,40
"82b9ca49aa8b92fd1cf0963b52fb1734eda3232303c669d02f2537ecdcbd8314","2019-06-14",71.39,21.42,32
"56154e85b0dacaa9d34e280f4470e0dd2db370c22d98ec775c7d2fd6827eba5c","2019-11-09",219.89,65.97,86
b2141f3341478ce4ee74781f7da95dcbc3ee6d9a5309659d5163026415e98bb9,"2020-07-21",38.39,11.52,39
"82b9ca49aa8b92fd1cf0963b52fb1734eda3232303c669d02f2537ecdcbd8314","2020-04-28",60.39,18.12,100
b2141f3341478ce4ee74781f7da95dcbc3ee6d9a5309659d5163026415e98bb9,"2019-03-01",36.19,10.86,28
b2141f3341478ce4ee74781f7da95dcbc3ee6d9a5309659d5163026415e98bb9,"2019-05-13",36.19,10.86,23
"42586e958c1c38c359654b9f2e9384a3c76377619fed4d958949c0305e25b85c","2020-12-18",38.39,11.52,63
b2141f3341478ce4ee74781f7da95dcbc3ee6d9a5309659d5163026415e98bb9,"2020-06-28",38.39,11.52,41
"82b9ca49aa8b92fd1cf0963b52fb1734eda3232303c669d02f2537ecdcbd8314","2019-01-08",65.89,19.77,28
b2141f3341478ce4ee74781f7da95dcbc3ee6d9a5309659d5163026415e98bb9,"2020-01-30",24.09,7.23,360
"82b9ca49aa8b92fd1cf0963b52fb1734eda3232303c669d02f2537ecdcbd8314","2019-07-25",71.39,21.42,26
"82b9ca49aa8b92fd1cf0963b52fb1734eda3232303c669d02f2537ecdcbd8314","2020-02-05",60.39,18.12,13
"56154e85b0dacaa9d34e280f4470e0dd2db370c22d98ec775c7d2fd6827eba5c","2019-06-05",209.07,62.72,84
"58fba35ac3591d27507b733ea4a6dc1c8b1c2cf04ddbbd6b3d4a4da3a3c8fd3c","2019-05-24",98.89,29.67,42
"42586e958c1c38c359654b9f2e9384a3c76377619fed4d958949c0305e25b85c","2019-08-18",47.19,14.16,4
"42586e958c1c38c359654b9f2e9384a3c76377619fed4d958949c0305e25b85c","2020-09-28",49.39,14.82,13
b2141f3341478ce4ee74781f7da95dcbc3ee6d9a5309659d5163026415e98bb9,"2019-08-11",36.19,10.86,28
"82b9ca49aa8b92fd1cf0963b52fb1734eda3232303c669d02f2537ecdcbd8314","2019-10-30",71.39,21.42,27
"56154e85b0dacaa9d34e280f4470e0dd2db370c22d98ec775c7d2fd6827eba5c","2020-01-07",219.65,65.89,153
"58fba35ac3591d27507b733ea4a6dc1c8b1c2cf04ddbbd6b3d4a4da3a3c8fd3c","2020-10-06",93.39,28.02,49
"58fba35ac3591d27507b733ea4a6dc1c8b1c2cf04ddbbd6b3d4a4da3a3c8fd3c","2020-04-26",93.39,28.02,48
"82b9ca49aa8b92fd1cf0963b52fb1734eda3232303c669d02f2537ecdcbd8314","2020-06-16",71.39,21.42,37
"42586e958c1c38c359654b9f2e9384a3c76377619fed4d958949c0305e25b85c","2020-05-30",49.39,14.82,11
"42586e958c1c38c359654b9f2e9384a3c76377619fed4d958949c0305e25b85c","2019-06-16",47.19,14.16,10
"58fba35ac3591d27507b733ea4a6dc1c8b1c2cf04ddbbd6b3d4a4da3a3c8fd3c","2020-07-04",93.39,28.02,37
